IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
47.236.116.182,2087,true,SIN,Asia Pacific,Singapore,53 ms,21914 kB/s
158.101.90.190,2087,true,NRT,Asia Pacific,Tokyo,181 ms,21800 kB/s
8.222.215.228,2087,true,SIN,Asia Pacific,Singapore,45 ms,21689 kB/s
47.245.10.228,2087,true,NRT,Asia Pacific,Tokyo,65 ms,21652 kB/s
8.219.228.186,2087,true,SIN,Asia Pacific,Singapore,42 ms,21550 kB/s
47.91.3.87,2087,true,NRT,Asia Pacific,Tokyo,68 ms,21534 kB/s
47.236.144.196,2087,true,SIN,Asia Pacific,Singapore,58 ms,21468 kB/s
47.245.54.197,2087,true,NRT,Asia Pacific,Tokyo,60 ms,21464 kB/s
8.222.254.91,2087,true,SIN,Asia Pacific,Singapore,47 ms,21408 kB/s
158.101.90.190,2087,true,NRT,Asia Pacific,Tokyo,186 ms,21301 kB/s
150.230.196.73,2087,true,NRT,Asia Pacific,Tokyo,191 ms,21245 kB/s
8.219.170.180,2087,true,SIN,Asia Pacific,Singapore,48 ms,21227 kB/s
47.236.11.84,2087,true,SIN,Asia Pacific,Singapore,47 ms,21056 kB/s
8.222.237.131,2087,true,SIN,Asia Pacific,Singapore,52 ms,21040 kB/s
138.2.24.114,2087,true,NRT,Asia Pacific,Tokyo,185 ms,21028 kB/s
131.186.45.88,2087,true,NRT,Asia Pacific,Tokyo,195 ms,20957 kB/s
168.138.196.237,2087,true,NRT,Asia Pacific,Tokyo,191 ms,20880 kB/s
158.101.88.214,2087,true,NRT,Asia Pacific,Tokyo,179 ms,20863 kB/s
47.236.144.48,2087,true,SIN,Asia Pacific,Singapore,49 ms,20829 kB/s
8.222.255.15,2087,true,SIN,Asia Pacific,Singapore,50 ms,20521 kB/s
8.219.67.133,2087,true,SIN,Asia Pacific,Singapore,46 ms,20509 kB/s
131.186.37.191,2087,true,NRT,Asia Pacific,Tokyo,193 ms,20435 kB/s
47.236.65.177,2087,true,SIN,Asia Pacific,Singapore,47 ms,20277 kB/s
8.219.4.122,2087,true,SIN,Asia Pacific,Singapore,47 ms,20221 kB/s
47.91.2.165,2087,true,NRT,Asia Pacific,Tokyo,66 ms,20209 kB/s
47.74.13.239,2087,true,NRT,Asia Pacific,Tokyo,68 ms,20172 kB/s
138.2.14.248,2087,true,NRT,Asia Pacific,Tokyo,196 ms,19958 kB/s
47.236.75.113,2087,true,SIN,Asia Pacific,Singapore,53 ms,19952 kB/s
47.245.59.244,2087,true,NRT,Asia Pacific,Tokyo,67 ms,19921 kB/s
131.186.61.45,2087,true,NRT,Asia Pacific,Tokyo,197 ms,19602 kB/s
8.219.157.97,2087,true,SIN,Asia Pacific,Singapore,52 ms,19547 kB/s
150.230.97.239,2087,true,NRT,Asia Pacific,Tokyo,195 ms,19490 kB/s
47.236.123.133,2087,true,SIN,Asia Pacific,Singapore,50 ms,19407 kB/s
47.245.57.38,2087,true,NRT,Asia Pacific,Tokyo,62 ms,19382 kB/s
141.147.178.202,2087,true,NRT,Asia Pacific,Tokyo,195 ms,19110 kB/s
8.219.151.193,2087,true,SIN,Asia Pacific,Singapore,45 ms,19052 kB/s
8.219.103.65,2087,true,SIN,Asia Pacific,Singapore,54 ms,18947 kB/s
47.245.8.185,2087,true,NRT,Asia Pacific,Tokyo,68 ms,18845 kB/s
47.245.14.160,2087,true,NRT,Asia Pacific,Tokyo,65 ms,18826 kB/s
8.219.93.5,2087,true,SIN,Asia Pacific,Singapore,47 ms,18764 kB/s
47.245.56.50,2087,true,NRT,Asia Pacific,Tokyo,65 ms,18735 kB/s
152.70.111.251,2087,true,NRT,Asia Pacific,Tokyo,182 ms,18731 kB/s
47.245.29.64,2087,true,NRT,Asia Pacific,Tokyo,89 ms,18661 kB/s
168.138.198.202,2087,true,NRT,Asia Pacific,Tokyo,183 ms,18482 kB/s
132.145.123.159,2087,true,NRT,Asia Pacific,Tokyo,187 ms,18356 kB/s
140.238.36.216,2087,true,NRT,Asia Pacific,Tokyo,191 ms,18329 kB/s
8.222.150.197,2087,true,SIN,Asia Pacific,Singapore,47 ms,17961 kB/s
47.236.83.196,2087,true,SIN,Asia Pacific,Singapore,50 ms,17930 kB/s
47.245.9.99,2087,true,NRT,Asia Pacific,Tokyo,65 ms,17889 kB/s
132.145.123.159,2087,true,NRT,Asia Pacific,Tokyo,185 ms,17725 kB/s
47.245.41.84,2087,true,NRT,Asia Pacific,Tokyo,64 ms,17715 kB/s
132.145.114.250,2087,true,NRT,Asia Pacific,Tokyo,169 ms,17691 kB/s
8.219.6.157,2087,true,SIN,Asia Pacific,Singapore,55 ms,17670 kB/s
47.236.145.180,2087,true,SIN,Asia Pacific,Singapore,47 ms,17652 kB/s
131.186.63.127,2087,true,NRT,Asia Pacific,Tokyo,186 ms,17581 kB/s
47.245.31.0,2087,true,NRT,Asia Pacific,Tokyo,61 ms,17423 kB/s
131.186.34.11,2087,true,NRT,Asia Pacific,Tokyo,178 ms,17406 kB/s
47.245.42.210,2087,true,NRT,Asia Pacific,Tokyo,65 ms,17370 kB/s
141.147.182.70,2087,true,NRT,Asia Pacific,Tokyo,178 ms,17160 kB/s
8.222.167.147,2087,true,SIN,Asia Pacific,Singapore,47 ms,17141 kB/s
8.219.198.139,2087,true,SIN,Asia Pacific,Singapore,46 ms,17116 kB/s
47.245.3.137,2087,true,NRT,Asia Pacific,Tokyo,65 ms,17090 kB/s
132.145.114.250,2087,true,NRT,Asia Pacific,Tokyo,177 ms,16956 kB/s
8.222.227.191,2087,true,SIN,Asia Pacific,Singapore,51 ms,16887 kB/s
47.91.23.146,2087,true,NRT,Asia Pacific,Tokyo,63 ms,16834 kB/s
8.219.126.240,2087,true,SIN,Asia Pacific,Singapore,56 ms,16751 kB/s
47.236.121.7,2087,true,SIN,Asia Pacific,Singapore,49 ms,16649 kB/s
8.219.73.21,2087,true,SIN,Asia Pacific,Singapore,55 ms,16634 kB/s
47.74.11.251,2087,true,NRT,Asia Pacific,Tokyo,57 ms,16549 kB/s
150.230.192.173,2087,true,NRT,Asia Pacific,Tokyo,187 ms,16482 kB/s
47.74.42.111,2087,true,NRT,Asia Pacific,Tokyo,66 ms,16468 kB/s
8.219.195.47,2087,true,SIN,Asia Pacific,Singapore,64 ms,16430 kB/s
131.186.41.82,2087,true,NRT,Asia Pacific,Tokyo,191 ms,16328 kB/s
158.178.242.5,2087,true,SIN,Asia Pacific,Singapore,215 ms,16138 kB/s
132.226.9.173,2087,true,NRT,Asia Pacific,Tokyo,195 ms,16047 kB/s
8.209.243.137,2087,true,NRT,Asia Pacific,Tokyo,63 ms,15920 kB/s
8.222.249.190,2087,true,SIN,Asia Pacific,Singapore,46 ms,15696 kB/s
47.245.34.140,2087,true,NRT,Asia Pacific,Tokyo,61 ms,15624 kB/s
47.74.34.38,2087,true,NRT,Asia Pacific,Tokyo,66 ms,15562 kB/s
47.236.130.95,2087,true,SIN,Asia Pacific,Singapore,51 ms,15562 kB/s
47.245.33.158,2087,true,NRT,Asia Pacific,Tokyo,96 ms,15500 kB/s
8.219.111.175,2087,true,SIN,Asia Pacific,Singapore,48 ms,15441 kB/s
8.219.103.57,2087,true,SIN,Asia Pacific,Singapore,49 ms,15420 kB/s
47.236.87.206,2087,true,SIN,Asia Pacific,Singapore,48 ms,15146 kB/s
141.147.174.7,2087,true,NRT,Asia Pacific,Tokyo,187 ms,15031 kB/s
138.2.8.232,2087,true,NRT,Asia Pacific,Tokyo,178 ms,14963 kB/s
158.178.242.56,2087,true,SIN,Asia Pacific,Singapore,414 ms,14818 kB/s
8.219.170.232,2087,true,SIN,Asia Pacific,Singapore,58 ms,14795 kB/s
141.147.189.242,2087,true,NRT,Asia Pacific,Tokyo,181 ms,14793 kB/s
47.74.50.249,2087,true,NRT,Asia Pacific,Tokyo,63 ms,14659 kB/s
8.219.222.8,2087,true,SIN,Asia Pacific,Singapore,55 ms,14621 kB/s
47.245.33.158,2087,true,NRT,Asia Pacific,Tokyo,69 ms,14593 kB/s
8.219.248.47,2087,true,SIN,Asia Pacific,Singapore,48 ms,14519 kB/s
47.245.53.50,2087,true,NRT,Asia Pacific,Tokyo,64 ms,14430 kB/s
47.245.33.163,2087,true,NRT,Asia Pacific,Tokyo,71 ms,14427 kB/s
8.219.201.245,2087,true,SIN,Asia Pacific,Singapore,46 ms,14303 kB/s
47.74.15.120,2087,true,NRT,Asia Pacific,Tokyo,64 ms,14117 kB/s
8.219.193.22,2087,true,SIN,Asia Pacific,Singapore,46 ms,14047 kB/s
47.245.80.142,2087,true,SIN,Asia Pacific,Singapore,55 ms,13958 kB/s
47.236.144.156,2087,true,SIN,Asia Pacific,Singapore,53 ms,13395 kB/s
131.186.43.107,2087,true,NRT,Asia Pacific,Tokyo,178 ms,13372 kB/s
141.147.178.135,2087,true,NRT,Asia Pacific,Tokyo,178 ms,13332 kB/s
150.230.201.63,2087,true,NRT,Asia Pacific,Tokyo,184 ms,13235 kB/s
131.186.41.82,2087,true,NRT,Asia Pacific,Tokyo,186 ms,12986 kB/s
141.147.181.148,2087,true,NRT,Asia Pacific,Tokyo,184 ms,12931 kB/s
47.236.121.7,2087,true,SIN,Asia Pacific,Singapore,48 ms,12794 kB/s
8.222.187.107,2087,true,SIN,Asia Pacific,Singapore,49 ms,12709 kB/s
8.219.195.47,2087,true,SIN,Asia Pacific,Singapore,56 ms,12699 kB/s
47.236.144.208,2087,true,SIN,Asia Pacific,Singapore,45 ms,12560 kB/s
141.147.168.159,2087,true,NRT,Asia Pacific,Tokyo,179 ms,12321 kB/s
140.238.52.141,2087,true,NRT,Asia Pacific,Tokyo,185 ms,12288 kB/s
47.245.2.231,2087,true,NRT,Asia Pacific,Tokyo,94 ms,12087 kB/s
8.219.237.250,2087,true,SIN,Asia Pacific,Singapore,52 ms,11445 kB/s
47.236.145.85,2087,true,SIN,Asia Pacific,Singapore,46 ms,11377 kB/s
8.219.193.22,2087,true,SIN,Asia Pacific,Singapore,44 ms,11303 kB/s
141.147.169.131,2087,true,NRT,Asia Pacific,Tokyo,190 ms,11232 kB/s
47.236.87.246,2087,true,SIN,Asia Pacific,Singapore,48 ms,10793 kB/s
131.186.38.135,2087,true,NRT,Asia Pacific,Tokyo,183 ms,10458 kB/s
141.147.168.13,2087,true,NRT,Asia Pacific,Tokyo,181 ms,10213 kB/s
47.245.37.94,2087,true,NRT,Asia Pacific,Tokyo,68 ms,9849 kB/s
47.91.15.247,2087,true,NRT,Asia Pacific,Tokyo,63 ms,9688 kB/s
47.245.55.235,2087,true,NRT,Asia Pacific,Tokyo,60 ms,9204 kB/s
47.236.5.223,2087,true,SIN,Asia Pacific,Singapore,50 ms,9071 kB/s
158.178.246.169,2087,true,SIN,Asia Pacific,Singapore,393 ms,9051 kB/s
131.186.59.232,2087,true,NRT,Asia Pacific,Tokyo,187 ms,8926 kB/s
140.238.59.255,2087,true,NRT,Asia Pacific,Tokyo,190 ms,7936 kB/s
8.219.103.126,2087,true,SIN,Asia Pacific,Singapore,52 ms,7857 kB/s
8.219.228.186,2087,true,SIN,Asia Pacific,Singapore,53 ms,7705 kB/s
8.219.174.142,2087,true,SIN,Asia Pacific,Singapore,44 ms,7087 kB/s
47.236.117.48,2087,true,SIN,Asia Pacific,Singapore,46 ms,6981 kB/s
47.245.59.133,2087,true,NRT,Asia Pacific,Tokyo,64 ms,6703 kB/s
47.236.83.239,2087,true,SIN,Asia Pacific,Singapore,42 ms,6610 kB/s
47.236.97.90,2087,true,SIN,Asia Pacific,Singapore,47 ms,6401 kB/s
47.236.117.48,2087,true,SIN,Asia Pacific,Singapore,42 ms,6367 kB/s
8.222.167.8,2087,true,SIN,Asia Pacific,Singapore,50 ms,5911 kB/s
8.219.13.143,2087,true,SIN,Asia Pacific,Singapore,46 ms,5835 kB/s
47.245.37.37,2087,true,NRT,Asia Pacific,Tokyo,64 ms,5324 kB/s
47.236.145.85,2087,true,SIN,Asia Pacific,Singapore,47 ms,5156 kB/s
8.219.248.47,2087,true,SIN,Asia Pacific,Singapore,47 ms,4921 kB/s
131.186.60.162,2087,true,NRT,Asia Pacific,Tokyo,170 ms,3645 kB/s
158.178.242.56,2087,true,SIN,Asia Pacific,Singapore,243 ms,3591 kB/s
131.186.63.184,2087,true,NRT,Asia Pacific,Tokyo,186 ms,2285 kB/s
144.21.32.193,2087,true,AMS,Europe,Amsterdam,192 ms,1592 kB/s
144.21.32.193,2087,true,AMS,Europe,Amsterdam,169 ms,273 kB/s
47.243.179.249,2087,true,HKG,Asia Pacific,Hong Kong,18 ms,82 kB/s
47.243.179.249,2087,true,HKG,Asia Pacific,Hong Kong,13 ms,62 kB/s
47.236.99.59,2087,true,SIN,Asia Pacific,Singapore,45 ms,40 kB/s
8.219.110.248,2087,true,SIN,Asia Pacific,Singapore,52 ms,38 kB/s
8.222.156.205,2087,true,SIN,Asia Pacific,Singapore,54 ms,38 kB/s
8.222.156.205,2087,true,SIN,Asia Pacific,Singapore,48 ms,37 kB/s
8.222.212.255,2087,true,SIN,Asia Pacific,Singapore,42 ms,37 kB/s
8.219.200.178,2087,true,SIN,Asia Pacific,Singapore,58 ms,37 kB/s
8.219.200.178,2087,true,SIN,Asia Pacific,Singapore,45 ms,35 kB/s
8.222.199.55,2087,true,SIN,Asia Pacific,Singapore,44 ms,35 kB/s
8.219.123.11,2087,true,SIN,Asia Pacific,Singapore,48 ms,34 kB/s
8.222.212.255,2087,true,SIN,Asia Pacific,Singapore,46 ms,34 kB/s
8.222.145.43,2087,true,SIN,Asia Pacific,Singapore,50 ms,34 kB/s
8.222.199.55,2087,true,SIN,Asia Pacific,Singapore,45 ms,32 kB/s
47.245.59.167,2087,true,NRT,Asia Pacific,Tokyo,63 ms,31 kB/s
8.219.123.11,2087,true,SIN,Asia Pacific,Singapore,41 ms,31 kB/s
47.236.99.59,2087,true,SIN,Asia Pacific,Singapore,48 ms,31 kB/s
47.236.120.9,2087,true,SIN,Asia Pacific,Singapore,56 ms,29 kB/s
47.245.55.202,2087,true,NRT,Asia Pacific,Tokyo,89 ms,29 kB/s
47.74.6.55,2087,true,NRT,Asia Pacific,Tokyo,62 ms,29 kB/s
47.245.59.167,2087,true,NRT,Asia Pacific,Tokyo,63 ms,28 kB/s
8.222.145.43,2087,true,SIN,Asia Pacific,Singapore,56 ms,27 kB/s
47.236.120.9,2087,true,SIN,Asia Pacific,Singapore,51 ms,26 kB/s
47.74.6.55,2087,true,NRT,Asia Pacific,Tokyo,63 ms,25 kB/s
47.245.55.202,2087,true,NRT,Asia Pacific,Tokyo,65 ms,25 kB/s
8.219.110.248,2087,true,SIN,Asia Pacific,Singapore,56 ms,15 kB/s
132.145.123.6,2087,true,NRT,Asia Pacific,Tokyo,188 ms,12 kB/s
140.238.42.149,2087,true,NRT,Asia Pacific,Tokyo,178 ms,12 kB/s
150.230.108.82,2087,true,NRT,Asia Pacific,Tokyo,181 ms,12 kB/s
150.230.105.183,2087,true,NRT,Asia Pacific,Tokyo,182 ms,12 kB/s
158.101.93.200,2087,true,NRT,Asia Pacific,Tokyo,186 ms,12 kB/s
150.230.217.29,2087,true,NRT,Asia Pacific,Tokyo,170 ms,12 kB/s
132.226.8.9,2087,true,NRT,Asia Pacific,Tokyo,172 ms,12 kB/s
138.3.222.50,2087,true,NRT,Asia Pacific,Tokyo,187 ms,12 kB/s
132.226.8.9,2087,true,NRT,Asia Pacific,Tokyo,178 ms,12 kB/s
138.2.6.248,2087,true,NRT,Asia Pacific,Tokyo,189 ms,12 kB/s
152.70.102.142,2087,true,NRT,Asia Pacific,Tokyo,182 ms,12 kB/s
138.3.216.181,2087,true,NRT,Asia Pacific,Tokyo,192 ms,12 kB/s
138.2.11.227,2087,true,NRT,Asia Pacific,Tokyo,184 ms,11 kB/s
155.248.162.233,2087,true,NRT,Asia Pacific,Tokyo,187 ms,11 kB/s
152.70.102.142,2087,true,NRT,Asia Pacific,Tokyo,189 ms,11 kB/s
132.226.0.181,2087,true,NRT,Asia Pacific,Tokyo,187 ms,11 kB/s
138.2.6.248,2087,true,NRT,Asia Pacific,Tokyo,192 ms,11 kB/s
150.230.213.65,2087,true,NRT,Asia Pacific,Tokyo,192 ms,11 kB/s
155.248.177.90,2087,true,NRT,Asia Pacific,Tokyo,177 ms,11 kB/s
150.230.108.82,2087,true,NRT,Asia Pacific,Tokyo,177 ms,11 kB/s
158.101.136.128,2087,true,NRT,Asia Pacific,Tokyo,182 ms,11 kB/s
132.145.117.33,2087,true,NRT,Asia Pacific,Tokyo,180 ms,11 kB/s
138.2.19.154,2087,true,NRT,Asia Pacific,Tokyo,192 ms,11 kB/s
155.248.177.90,2087,true,NRT,Asia Pacific,Tokyo,189 ms,11 kB/s
150.230.217.29,2087,true,NRT,Asia Pacific,Tokyo,184 ms,11 kB/s
158.101.136.221,2087,true,NRT,Asia Pacific,Tokyo,185 ms,11 kB/s
138.2.26.80,2087,true,NRT,Asia Pacific,Tokyo,193 ms,11 kB/s
132.145.117.33,2087,true,NRT,Asia Pacific,Tokyo,175 ms,11 kB/s
158.101.136.128,2087,true,NRT,Asia Pacific,Tokyo,180 ms,11 kB/s
138.2.26.80,2087,true,NRT,Asia Pacific,Tokyo,192 ms,11 kB/s
158.101.93.200,2087,true,NRT,Asia Pacific,Tokyo,186 ms,11 kB/s
138.3.216.181,2087,true,NRT,Asia Pacific,Tokyo,181 ms,11 kB/s
155.248.162.233,2087,true,NRT,Asia Pacific,Tokyo,183 ms,11 kB/s
150.230.213.65,2087,true,NRT,Asia Pacific,Tokyo,179 ms,11 kB/s
132.226.0.181,2087,true,NRT,Asia Pacific,Tokyo,180 ms,11 kB/s
138.3.222.50,2087,true,NRT,Asia Pacific,Tokyo,182 ms,11 kB/s
138.2.27.113,2087,true,NRT,Asia Pacific,Tokyo,186 ms,11 kB/s
140.238.42.149,2087,true,NRT,Asia Pacific,Tokyo,183 ms,11 kB/s
132.145.123.6,2087,true,NRT,Asia Pacific,Tokyo,177 ms,11 kB/s
158.101.136.221,2087,true,NRT,Asia Pacific,Tokyo,184 ms,11 kB/s
168.138.185.253,2087,true,SIN,Asia Pacific,Singapore,225 ms,10 kB/s
138.2.19.154,2087,true,NRT,Asia Pacific,Tokyo,189 ms,10 kB/s
138.2.11.227,2087,true,NRT,Asia Pacific,Tokyo,185 ms,9 kB/s
150.230.105.183,2087,true,NRT,Asia Pacific,Tokyo,183 ms,8 kB/s
138.2.108.118,2087,true,SIN,Asia Pacific,Singapore,381 ms,6 kB/s
168.138.185.253,2087,true,SIN,Asia Pacific,Singapore,366 ms,5 kB/s
138.2.108.118,2087,true,SIN,Asia Pacific,Singapore,201 ms,5 kB/s
47.236.148.174,2087,true,SIN,Asia Pacific,Singapore,49 ms,0 kB/s
8.222.131.102,2087,true,SIN,Asia Pacific,Singapore,56 ms,0 kB/s
8.222.169.182,2087,true,SIN,Asia Pacific,Singapore,54 ms,0 kB/s
47.236.4.129,2087,true,SIN,Asia Pacific,Singapore,48 ms,0 kB/s
47.74.10.135,2087,true,NRT,Asia Pacific,Tokyo,64 ms,0 kB/s
8.222.160.61,2087,true,SIN,Asia Pacific,Singapore,49 ms,0 kB/s
47.91.21.149,2087,true,NRT,Asia Pacific,Tokyo,66 ms,0 kB/s
152.70.106.195,2087,true,NRT,Asia Pacific,Tokyo,186 ms,0 kB/s
8.222.248.188,2087,true,SIN,Asia Pacific,Singapore,45 ms,0 kB/s
47.236.150.109,2087,true,SIN,Asia Pacific,Singapore,45 ms,0 kB/s
